real,,,,fake,,,,
996578,0.790009141,,,2410,0.19459492,,,
997400,0.787358224,,,2626,0.199298963,,,
997923,0.782015204,,,2145,0.200879946,,,
996930,0.769737244,,,4657,0.204260737,,,
999374,0.767807364,,,2614,0.211675137,,,
997091,0.754678547,,,4773,0.211699709,,,
997493,0.74901247,,,3223,0.216551572,,,
995964,0.744100451,,,1548,0.217334479,,,
999627,0.737649441,,,3876,0.218066365,,,
999502,0.737389147,,,4024,0.227506176,,,
996640,0.732662201,,,713,0.237165004,,,
997203,0.728593707,,,2124,0.237509593,,,
998186,0.728338599,,,2720,0.244245529,,,
997475,0.727948427,,,3028,0.250043273,,,
996441,0.726951063,,,4220,0.250897914,,,
999581,0.72111088,,,271,0.251872361,,,
996801,0.718435526,,,356,0.260806113,,,
999392,0.718137622,,,2423,0.261438847,,,
997371,0.718062699,,,2542,0.264919549,,,
999957,0.717340946,,,4960,0.274342269,,,
999336,0.716377079,,,752,0.274603933,,,
996935,0.713188112,,,1750,0.275050312,,,
998460,0.707177043,,,1178,0.275913298,,,
999618,0.706932843,,,2519,0.275984764,,,
998064,0.705593884,,,1307,0.276425749,,,
995105,0.704783499,,,2777,0.277274072,,,
997276,0.697067082,,,2722,0.279694825,,,
999303,0.692540586,,,1892,0.279952824,,,
997412,0.68868041,,,2724,0.284135759,,,
999860,0.686801016,,,36,0.295232117,,,
996477,0.677595317,,,414,0.295493782,,,
997036,0.665604591,,,1472,0.297336549,,,
995824,0.662682354,,,2277,0.298105568,,,
998768,0.661533952,,,3648,0.299166918,,,
999470,0.660886288,,,3525,0.308428109,,,
997551,0.658636332,,,4595,0.31059137,,,
998341,0.655281901,,,4348,0.313466728,,,
998697,0.654756069,,,4909,0.317608774,,,
998695,0.64907527,,,1478,0.318369567,,,
998450,0.64434135,,,1274,0.319597095,,,
996025,0.643448651,,,4557,0.32216835,,,
995709,0.642934263,,,2965,0.324432164,,,
995058,0.641371906,,,2634,0.327139914,,,
997628,0.633945048,,,3029,0.330489874,,,
999120,0.628137708,,,1834,0.330650091,,,
998277,0.625876904,,,4547,0.332174242,,,
999959,0.624004245,,,3096,0.338124961,,,
996618,0.62353003,,,1591,0.341347367,,,
997849,0.621984482,,,3715,0.341954499,,,
999841,0.615698934,,,3802,0.343097955,,,
996749,0.609819114,,,134,0.34527871,,,
996884,0.606372237,,,1170,0.347995371,,,
995516,0.603225648,,,4199,0.352033675,,,
999179,0.600544691,,,4749,0.352371603,,,
999508,0.598158896,,,408,0.353868544,,,
996545,0.592848718,,,480,0.364142597,,,
995196,0.586744189,,,2621,0.365272552,,,
995996,0.58663702,,,15,0.366812319,,,
995914,0.585703552,,,3342,0.367992729,,,
995023,0.58492136,,,2985,0.368017733,,,
996811,0.583609104,,,1043,0.373250663,,,
997205,0.583449841,,,3056,0.378714174,,,
996975,0.582808137,,,1123,0.379236728,,,
996559,0.582225919,,,4750,0.380531639,,,
996673,0.577177942,,,4193,0.380591094,,,
998793,0.574296832,,,4428,0.383858949,,,
999214,0.57351774,,,424,0.384583712,,,
997305,0.566053271,,,3956,0.386156857,,,
998586,0.565122485,,,4875,0.391279966,,,
995441,0.554153025,,,3716,0.396212041,,,
999546,0.554009795,,,767,0.400252104,,,
998056,0.553695083,,,2913,0.402704537,,,
998443,0.546326697,,,4134,0.402759224,,,
998328,0.544590652,,,3827,0.404737234,,,
996557,0.540591538,,,1056,0.408529729,,,
998855,0.527299941,,,3334,0.410112053,,,
997653,0.525761664,,,1354,0.411736697,,,
995628,0.518099427,,,335,0.416429043,,,
998755,0.513523698,,,1577,0.418729067,,,
998400,0.507180572,,,4998,0.421330303,,,
997830,0.504641414,,,2681,0.423740715,,,
996309,0.504186094,,,3363,0.42408821,,,
999217,0.500418365,,,1914,0.430115193,,,
999730,0.494609535,,,373,0.430514932,,,
997198,0.478761464,,,2585,0.430885464,,,
996313,0.478068382,,,413,0.43091628,,,
999116,0.477190942,,,2305,0.431567103,,,
996410,0.473022074,,,4009,0.432927161,,,
999293,0.469664097,,,2195,0.435014278,,,
999810,0.463748634,,,827,0.435788572,,,
996703,0.458229125,,,2954,0.43706733,,,
996933,0.4535577,,,4565,0.440971941,,,
998598,0.449682057,,,4393,0.443466663,,,
997336,0.445978761,,,4602,0.443651259,,,
998552,0.442947596,,,1074,0.44491142,,,
996635,0.435677588,,,2523,0.446347028,,,
998937,0.433421999,,,4660,0.44800362,,,
996255,0.433400422,,,3278,0.448764116,,,
995074,0.430749565,,,4632,0.453308553,,,
995908,0.428869009,,,2314,0.455958903,,,
997605,0.426499754,,,785,0.45768559,,,
999473,0.423644006,,,4838,0.459525496,,,
998467,0.423107833,,,3248,0.459687352,,,
998798,0.416705519,,,4729,0.46033144,,,
995859,0.414776117,,,3949,0.463497669,,,
997839,0.409897208,,,4252,0.464513868,,,
996220,0.408179462,,,3886,0.464761555,,,
998978,0.403423816,,,1131,0.46879673,,,
998356,0.401497006,,,4687,0.469493151,,,
995301,0.400891334,,,1870,0.47057426,,,
999497,0.398026794,,,3742,0.470960736,,,
997323,0.391341895,,,193,0.471702129,,,
999853,0.390773237,,,1415,0.473452598,,,
999464,0.385263115,,,393,0.480064541,,,
997461,0.381689847,,,2670,0.480619103,,,
996427,0.381465167,,,1279,0.481517583,,,
995001,0.381220073,,,2060,0.482866406,,,
996892,0.375057548,,,3138,0.487487942,,,
998005,0.370056897,,,4990,0.487607121,,,
996324,0.36978817,,,887,0.48915261,,,
997104,0.369445652,,,4863,0.491261452,,,
996585,0.366730481,,,4224,0.49319914,,,
998606,0.361350298,,,4169,0.497683764,,,
996111,0.361307532,,,1007,0.498959541,,,
998396,0.361043006,,,2050,0.501196623,,,
996912,0.360724866,,,520,0.502993166,,,
995493,0.35794571,,,3687,0.50549233,,,
999353,0.350508869,,,4921,0.508224845,,,
999445,0.348029256,,,3170,0.50956881,,,
995505,0.347351372,,,1714,0.510076702,,,
997292,0.34547621,,,2071,0.51706332,,,
996709,0.34481886,,,3600,0.519722044,,,
997127,0.34320721,,,1529,0.520087302,,,
995944,0.342497736,,,2352,0.521568358,,,
996209,0.340588778,,,2671,0.523939729,,,
995841,0.338850558,,,2417,0.525556624,,,
999290,0.338715523,,,4836,0.525865972,,,
997252,0.338588804,,,4210,0.528134823,,,
999746,0.337614417,,,2558,0.532095611,,,
998246,0.334574342,,,3081,0.533776164,,,
997978,0.331637293,,,3974,0.535050452,,,
997373,0.329438955,,,2716,0.535149693,,,
996803,0.328457981,,,952,0.545915723,,,
996947,0.326014161,,,3959,0.548328221,,,
995145,0.3228136,,,3041,0.548456609,,,
997898,0.318021476,,,3378,0.549403489,,,
997003,0.313772291,,,3622,0.55123204,,,
997357,0.312331975,,,1605,0.556575418,,,
995431,0.310764909,,,1434,0.557516098,,,
998659,0.310649246,,,4163,0.557683349,,,
996996,0.307623893,,,855,0.558272362,,,
995093,0.306378454,,,546,0.560538292,,,
995695,0.303939074,,,465,0.566440046,,,
997240,0.303775579,,,2042,0.567087591,,,
996522,0.296803623,,,1643,0.568515837,,,
996595,0.295498103,,,419,0.569021225,,,
998143,0.294374973,,,3551,0.571540534,,,
996556,0.291273743,,,873,0.576447904,,,
996259,0.285563886,,,3625,0.577297151,,,
996260,0.285234213,,,2560,0.581035554,,,
997872,0.282083631,,,2955,0.582664311,,,
998867,0.279521137,,,3140,0.583510876,,,
995282,0.276019573,,,476,0.586996615,,,
996784,0.275433958,,,368,0.587205768,,,
998657,0.269747972,,,4096,0.589077473,,,
998641,0.269323885,,,1612,0.593404353,,,
995632,0.26862365,,,798,0.599263966,,,
997865,0.266168982,,,1854,0.600616515,,,
997645,0.265082419,,,555,0.601478755,,,
999744,0.261901766,,,257,0.602058172,,,
996894,0.260404766,,,522,0.606845558,,,
998266,0.260332197,,,1873,0.60791868,,,
996054,0.258700758,,,1009,0.609269083,,,
999589,0.258692563,,,4806,0.610105813,,,
996508,0.255688637,,,3003,0.612420976,,,
998348,0.250707895,,,3574,0.613683641,,,
997367,0.245765209,,,2198,0.614772618,,,
996605,0.245209023,,,4122,0.617528498,,,
997527,0.244132623,,,214,0.624420464,,,
998746,0.244011432,,,4907,0.625561714,,,
995541,0.241346717,,,3094,0.62835753,,,
998862,0.234984353,,,3824,0.629170299,,,
997291,0.23370181,,,3368,0.631016135,,,
999472,0.232912943,,,194,0.63239032,,,
999006,0.232577264,,,4688,0.632472217,,,
997180,0.231364697,,,298,0.632678092,,,
997782,0.229868904,,,2907,0.632738233,,,
998426,0.227928221,,,4069,0.633812368,,,
999465,0.227893844,,,2857,0.634829819,,,
997753,0.225672022,,,2545,0.636446178,,,
997553,0.22481215,,,4283,0.637242794,,,
995419,0.22328499,,,1694,0.639526188,,,
995154,0.222987533,,,4714,0.641427517,,,
995924,0.222133517,,,3705,0.642105758,,,
997879,0.221163258,,,784,0.642794549,,,
997215,0.220445469,,,1234,0.644928396,,,
997142,0.216961518,,,3459,0.645566344,,,
995999,0.21516262,,,1901,0.646381259,,,
998770,0.214181677,,,3241,0.649120152,,,
995133,0.213596389,,,1250,0.649397492,,,
997051,0.213447556,,,270,0.651314855,,,
999999,0.211632967,,,2746,0.65235436,,,
997030,0.210674554,,,1500,0.652563334,,,
997206,0.210112542,,,3422,0.653194427,,,
996207,0.206942752,,,2276,0.654774606,,,
998870,0.20622915,,,564,0.656669796,,,
998322,0.205468699,,,884,0.657697797,,,
999481,0.204724208,,,1614,0.657899678,,,
998666,0.203749299,,,481,0.658370793,,,
998451,0.202685088,,,1121,0.660176635,,,
995367,0.201401323,,,3912,0.663625777,,,
996936,0.201356456,,,1829,0.66368407,,,
996087,0.19855769,,,1690,0.664619982,,,
997854,0.197906792,,,4284,0.665506184,,,
998294,0.197578385,,,3463,0.665633738,,,
997949,0.197239846,,,740,0.666208744,,,
997339,0.196879745,,,88,0.667334199,,,
998665,0.193293139,,,463,0.668119192,,,
998662,0.190800771,,,4973,0.668312192,,,
999814,0.190268457,,,2186,0.668328583,,,
995790,0.187569723,,,3008,0.668426692,,,
995343,0.186330572,,,3530,0.669057906,,,
995044,0.185407683,,,1448,0.670720875,,,
999741,0.185058981,,,3946,0.670928478,,,
997606,0.183812961,,,3484,0.671044528,,,
996623,0.180979252,,,880,0.672708333,,,
996336,0.180666775,,,4830,0.67390424,,,
997124,0.180535495,,,4598,0.67580688,,,
999747,0.179736421,,,1202,0.676171601,,,
996062,0.179364577,,,703,0.67656523,,,
995008,0.177684963,,,2026,0.676910877,,,
996294,0.177127242,,,4771,0.679124355,,,
997480,0.175699949,,,60,0.679988384,,,
995741,0.175557598,,,297,0.68079716,,,
997054,0.174141288,,,376,0.683242381,,,
995979,0.173379734,,,4810,0.684539735,,,
995172,0.173159838,,,3561,0.684660256,,,
998119,0.172925889,,,896,0.685364008,,,
999492,0.172384784,,,3118,0.686770916,,,
996793,0.170043096,,,2320,0.687083602,,,
998631,0.166798979,,,2127,0.687461019,,,
997566,0.163357064,,,3025,0.688949108,,,
997953,0.161869302,,,2065,0.691065311,,,
999785,0.16108498,,,2007,0.691608846,,,
998430,0.160081819,,,2498,0.69253099,,,
996400,0.157673597,,,1697,0.696518958,,,
998434,0.157541528,,,3599,0.698466778,,,
999663,0.157134682,,,691,0.698715568,,,
997841,0.156970397,,,3455,0.698758662,,,
996307,0.15575619,,,3069,0.699821174,,,
996181,0.153939933,,,4872,0.700415552,,,
997834,0.153583899,,,3348,0.701840162,,,
997106,0.152873546,,,2302,0.704320371,,,
996717,0.152112797,,,4926,0.704669237,,,
998287,0.151394308,,,1233,0.706906855,,,
999148,0.148748443,,,1574,0.707191586,,,
997954,0.148430228,,,4237,0.708429992,,,
997700,0.148180857,,,3750,0.710659683,,,
999028,0.147754118,,,97,0.712888956,,,
997089,0.147414029,,,3245,0.713403404,,,
996139,0.146423444,,,1349,0.715030015,,,
995832,0.14474754,,,3923,0.716077268,,,
996926,0.143324599,,,2491,0.718176186,,,
998447,0.143263742,,,2879,0.718332767,,,
996136,0.142853215,,,2706,0.7223593,,,
998296,0.142833114,,,1490,0.722990036,,,
995769,0.142690971,,,4835,0.723088562,,,
998767,0.142271131,,,1558,0.724186718,,,
996246,0.141122252,,,4434,0.725036979,,,
995294,0.141092762,,,3203,0.725879967,,,
997237,0.141059309,,,3497,0.726950526,,,
995283,0.140015259,,,2428,0.727366388,,,
999771,0.137424156,,,4079,0.727618277,,,
995192,0.135681868,,,512,0.72774744,,,
995453,0.135534048,,,82,0.730706036,,,
995827,0.133766472,,,1635,0.731572151,,,
999572,0.133723423,,,650,0.735267103,,,
996907,0.133519799,,,3844,0.736397088,,,
999364,0.132908538,,,3741,0.738603652,,,
997779,0.13235797,,,719,0.73934406,,,
997395,0.13209337,,,2843,0.742114902,,,
999933,0.129445717,,,3224,0.742649853,,,
997642,0.126470864,,,4100,0.742931008,,,
995873,0.126136899,,,892,0.744315326,,,
997677,0.125868976,,,277,0.744447291,,,
997013,0.124886654,,,1437,0.744596779,,,
995451,0.124703169,,,2507,0.746454954,,,
995371,0.124271117,,,3256,0.746561944,,,
998840,0.123994097,,,2068,0.747704804,,,
995304,0.123881154,,,4109,0.748297751,,,
999029,0.123353586,,,2748,0.750366211,,,
998962,0.122578532,,,2868,0.750964344,,,
996257,0.121117055,,,2657,0.75154078,,,
997232,0.120722242,,,4967,0.752106905,,,
999102,0.120550133,,,3881,0.752620161,,,
997691,0.119015723,,,2695,0.756992579,,,
998229,0.118510894,,,1390,0.757561266,,,
999318,0.118326537,,,4613,0.75758934,,,
999749,0.117658973,,,4752,0.757942796,,,
999486,0.116755947,,,4411,0.758323014,,,
995598,0.115560442,,,566,0.758652091,,,
999506,0.115371294,,,1070,0.758960903,,,
997260,0.114905156,,,1925,0.762038112,,,
997428,0.114158936,,,4805,0.762942135,,,
999320,0.113875516,,,464,0.763619304,,,
995397,0.113161214,,,1523,0.76366502,,,
996221,0.112788841,,,2357,0.76372087,,,
995700,0.112459168,,,937,0.765207112,,,
996261,0.111873716,,,2185,0.765717447,,,
996650,0.111600861,,,3688,0.766017854,,,
996524,0.111184545,,,2451,0.767179787,,,
996626,0.110279746,,,1287,0.767436862,,,
997625,0.110198274,,,3358,0.76769346,,,
999629,0.108944543,,,3597,0.768601537,,,
998265,0.108504459,,,3671,0.768676937,,,
996029,0.108234636,,,1152,0.768804371,,,
999053,0.107946075,,,2601,0.769289494,,,
997151,0.107425727,,,1681,0.770753741,,,
996857,0.107290596,,,382,0.771402299,,,
998648,0.106869146,,,1311,0.773052692,,,
997976,0.105921328,,,2899,0.776133955,,,
998193,0.105614021,,,1768,0.776872754,,,
997000,0.10503044,,,3527,0.77783525,,,
998703,0.10473302,,,3830,0.779610753,,,
997083,0.103706554,,,4196,0.780045986,,,
995370,0.102767371,,,2672,0.780931234,,,
995725,0.102567188,,,4110,0.781354904,,,
995739,0.10200768,,,2252,0.782280922,,,
999641,0.101850733,,,2163,0.782513916,,,
995613,0.101540692,,,1755,0.783037126,,,
997052,0.099260069,,,4269,0.783067107,,,
995670,0.099077947,,,1509,0.784473777,,,
999476,0.09856534,,,3269,0.7845999,,,
995655,0.098517165,,,1429,0.78528887,,,
996487,0.098407261,,,4936,0.785311282,,,
998490,0.097968109,,,2172,0.785768092,,,
998377,0.097868904,,,2577,0.786798358,,,
998038,0.097769096,,,1661,0.787305951,,,
997125,0.096935593,,,2961,0.787511706,,,
997742,0.095748067,,,1182,0.78767246,,,
998772,0.095465392,,,1396,0.788681984,,,
998717,0.095048599,,,3910,0.789067864,,,
995365,0.09488254,,,3776,0.789296985,,,
997863,0.094648033,,,4834,0.78949368,,,
997661,0.094538055,,,3268,0.790182412,,,
995181,0.094469219,,,544,0.790649354,,,
995429,0.093899652,,,999,0.79075402,,,
999926,0.093513407,,,3873,0.791601658,,,
997293,0.093178727,,,2753,0.792457342,,,
997897,0.092914037,,,3788,0.792517602,,,
995159,0.092484824,,,105,0.792615056,,,
998760,0.09216582,,,1080,0.793300211,,,
998915,0.091961406,,,2564,0.793647468,,,
996424,0.091907926,,,346,0.795368969,,,
996008,0.091709584,,,208,0.795998156,,,
996368,0.091486856,,,2416,0.796367288,,,
997687,0.091070205,,,1103,0.797214806,,,
999093,0.090849675,,,3475,0.798028409,,,
995408,0.09017729,,,3900,0.798241794,,,
999622,0.089830235,,,753,0.79877013,,,
998936,0.089020751,,,3636,0.798796535,,,
998435,0.08889772,,,3943,0.799264431,,,
999854,0.087743044,,,2814,0.79927212,,,
996931,0.087665059,,,1642,0.800290942,,,
999263,0.087432452,,,2949,0.800633788,,,
997804,0.086247548,,,65,0.801162481,,,
997384,0.086210079,,,492,0.801931083,,,
995152,0.085640371,,,2310,0.804732025,,,
999786,0.085181393,,,3232,0.805056155,,,
998183,0.084852643,,,1025,0.805172861,,,
998397,0.084819965,,,1774,0.805678785,,,
999370,0.08314836,,,6,0.805880785,,,
998039,0.082710259,,,4364,0.806969583,,,
999428,0.0814647,,,4847,0.807348132,,,
995983,0.08127971,,,3123,0.807492018,,,
999804,0.081094481,,,2020,0.807872534,,,
998482,0.08101996,,,4880,0.808633149,,,
995464,0.080687001,,,3848,0.808926582,,,
996465,0.080162652,,,4155,0.810894191,,,
996513,0.079972774,,,296,0.813003242,,,
998275,0.079971679,,,4934,0.813059986,,,
998394,0.079506174,,,2713,0.813546121,,,
998828,0.079259194,,,1619,0.813638508,,,
997153,0.078442462,,,1807,0.813820541,,,
997548,0.078283288,,,3176,0.814695239,,,
999018,0.077865213,,,1743,0.815113068,,,
996543,0.077702142,,,2214,0.816097558,,,
996558,0.077558577,,,606,0.816318154,,,
999348,0.076959707,,,4368,0.817609489,,,
996337,0.076874919,,,3287,0.818591893,,,
996223,0.076754041,,,4930,0.818774998,,,
998351,0.076418884,,,4712,0.818866134,,,
998980,0.076121114,,,1518,0.819141626,,,
999805,0.076003894,,,305,0.819205225,,,
996216,0.075934932,,,3477,0.819280386,,,
995532,0.075885862,,,4588,0.819974899,,,
999060,0.075806566,,,4094,0.820186138,,,
999307,0.075660937,,,917,0.821430683,,,
997806,0.075577423,,,1532,0.822852075,,,
997688,0.075395353,,,1029,0.823096752,,,
995028,0.074828848,,,32,0.823833644,,,
998825,0.074430354,,,3836,0.823882461,,,
996719,0.074199952,,,2473,0.82455188,,,
997862,0.073723808,,,59,0.824721754,,,
997963,0.073615611,,,1442,0.82482338,,,
997571,0.073238283,,,1343,0.826016903,,,
996550,0.072991565,,,1099,0.826250017,,,
997521,0.072988704,,,3772,0.826807022,,,
995359,0.072806574,,,645,0.828920245,,,
996959,0.072567612,,,743,0.829782307,,,
999916,0.072554812,,,2745,0.8299582,,,
998024,0.072392799,,,4569,0.830020428,,,
997525,0.072219558,,,764,0.830820441,,,
999075,0.072200216,,,3896,0.830842674,,,
995698,0.071794868,,,4695,0.83111012,,,
996629,0.071170725,,,4047,0.832503498,,,
997558,0.071032412,,,1215,0.835123122,,,
998365,0.070979834,,,3773,0.835903525,,,
997378,0.070960857,,,2401,0.836042821,,,
997935,0.070241667,,,2039,0.83609885,,,
996408,0.069750085,,,2717,0.836191356,,,
995524,0.069456868,,,989,0.837217987,,,
999076,0.069446467,,,2580,0.838672876,,,
996957,0.069375321,,,2263,0.839009583,,,
995665,0.068709493,,,4403,0.839928508,,,
997758,0.068515062,,,4304,0.840155959,,,
995750,0.068442583,,,3572,0.841878772,,,
998163,0.068395048,,,3162,0.842887282,,,
997130,0.068339638,,,4509,0.842999995,,,
999204,0.067694001,,,2741,0.843718171,,,
999963,0.066957049,,,2156,0.844062567,,,
997543,0.066891991,,,4755,0.844352961,,,
995439,0.066515438,,,1273,0.844686449,,,
999686,0.066384338,,,4948,0.846143901,,,
997040,0.066376448,,,3598,0.847943366,,,
995186,0.066345274,,,45,0.848098874,,,
995442,0.066146389,,,2279,0.848460436,,,
998446,0.066136278,,,3884,0.848659337,,,
996546,0.065415032,,,3851,0.848808646,,,
997103,0.065236062,,,457,0.848978817,,,
995165,0.065145813,,,1358,0.850676119,,,
996601,0.065118477,,,1431,0.851065695,,,
998594,0.06495136,,,4105,0.851304114,,,
995430,0.064791188,,,2016,0.852224112,,,
997467,0.06449952,,,4381,0.852406621,,,
997740,0.064286828,,,3760,0.852930486,,,
996990,0.064262427,,,4631,0.853244126,,,
995526,0.064245418,,,3784,0.853846312,,,
999644,0.063933909,,,423,0.854721844,,,
999254,0.063594043,,,3606,0.855049551,,,
997334,0.063591368,,,113,0.855482936,,,
999864,0.063299336,,,1658,0.855549753,,,
998241,0.063260458,,,3195,0.855994463,,,
999097,0.063239038,,,1628,0.85632658,,,
997649,0.063105628,,,1764,0.857770503,,,
998354,0.062715895,,,2756,0.858657062,,,
999605,0.062680341,,,389,0.858684063,,,
999234,0.062368255,,,2553,0.859315753,,,
995021,0.062229346,,,291,0.859582782,,,
996953,0.062141012,,,3645,0.860334873,,,
998339,0.061701391,,,4362,0.860867143,,,
995960,0.06161717,,,3650,0.860937655,,,
996431,0.061543789,,,4345,0.861290812,,,
996636,0.060788728,,,2758,0.862128556,,,
997934,0.060576845,,,4814,0.862536132,,,
999292,0.060319182,,,3861,0.862565577,,,
998909,0.0600277,,,4719,0.863318264,,,
999601,0.059975401,,,4966,0.863974452,,,
996226,0.059967041,,,711,0.864204824,,,
996205,0.0597004,,,3725,0.864553869,,,
996290,0.059506934,,,1706,0.86455822,,,
996201,0.059369724,,,4599,0.864948869,,,
997136,0.058528289,,,815,0.864995956,,,
996772,0.058311559,,,1915,0.865211248,,,
998734,0.05796909,,,3958,0.866653442,,,
998885,0.057819832,,,4854,0.868224323,,,
996593,0.057670217,,,727,0.868308783,,,
999842,0.057614345,,,2912,0.868762493,,,
996363,0.057539225,,,401,0.870369196,,,
995307,0.057214931,,,1675,0.870395839,,,
999953,0.05721077,,,1987,0.870816827,,,
995267,0.05716994,,,4233,0.871269763,,,
996563,0.057151638,,,3212,0.87161994,,,
996871,0.057046052,,,2015,0.871640861,,,
998837,0.056980435,,,4691,0.871646941,,,
998412,0.056789707,,,2541,0.871805251,,,
995702,0.05675099,,,2142,0.872082412,,,
995849,0.056442525,,,3854,0.872386336,,,
998369,0.055879403,,,1617,0.872389257,,,
999103,0.055597868,,,3231,0.872877359,,,
998196,0.055250019,,,2265,0.873507142,,,
996909,0.054917391,,,1530,0.873693287,,,
995252,0.054904968,,,4585,0.873708189,,,
996202,0.05481277,,,2903,0.873715341,,,
998678,0.054129548,,,4769,0.873913646,,,
997578,0.0535684,,,686,0.874112964,,,
998288,0.053332072,,,3439,0.874147356,,,
998893,0.052862942,,,3546,0.874497235,,,
997298,0.052821513,,,3240,0.8757478,,,
995089,0.052655585,,,3015,0.875866771,,,
998656,0.05261118,,,4653,0.875887573,,,
997973,0.052516051,,,4099,0.876298249,,,
997989,0.052424446,,,1680,0.876376927,,,
999740,0.051856779,,,766,0.876429498,,,
996152,0.051836092,,,2856,0.876998127,,,
999767,0.051804602,,,638,0.877194524,,,
996021,0.051579855,,,2732,0.877268016,,,
995659,0.051466234,,,3916,0.877956569,,,
999343,0.051287808,,,1005,0.878109694,,,
999526,0.051228531,,,2852,0.878133595,,,
996590,0.051075846,,,3235,0.878358006,,,
996461,0.050976343,,,63,0.878535748,,,
996646,0.05088507,,,104,0.879103422,,,
999887,0.050883152,,,3941,0.879425168,,,
996484,0.050874326,,,2336,0.879678428,,,
998089,0.050760157,,,2319,0.88082093,,,
995572,0.050683025,,,1368,0.881153822,,,
996395,0.050583165,,,994,0.88147831,,,
998590,0.050473407,,,358,0.881680489,,,
998336,0.049130213,,,1698,0.88170439,,,
995388,0.048950911,,,1623,0.882297099,,,
997372,0.048223279,,,3400,0.88236773,,,
998712,0.048139218,,,1254,0.882436395,,,
995293,0.047686324,,,3767,0.88303268,,,
998882,0.047620453,,,202,0.883797109,,,
997711,0.047151469,,,1863,0.884325027,,,
995309,0.046842288,,,2812,0.884545386,,,
999758,0.046805542,,,4893,0.885472238,,,
998514,0.046800792,,,95,0.886247277,,,
996770,0.046773355,,,232,0.886518538,,,
997909,0.046487939,,,1473,0.886681974,,,
998779,0.046357587,,,1156,0.886982977,,,
999411,0.046301775,,,17,0.887573123,,,
995753,0.046156872,,,2210,0.887737393,,,
998444,0.046103172,,,2044,0.887864232,,,
999843,0.045978021,,,2936,0.887909949,,,
999397,0.045773108,,,1353,0.88791734,,,
996506,0.045673043,,,4490,0.887934625,,,
997069,0.045320164,,,1426,0.888024986,,,
997041,0.04531426,,,4700,0.888563693,,,
996560,0.04505112,,,2125,0.88857913,,,
997881,0.044937678,,,428,0.888923526,,,
996203,0.044820253,,,1198,0.889247119,,,
996564,0.044812594,,,2455,0.889336348,,,
