fake,,,,real,,,,,
1805,0.045842864,,,995043,0.914386392,,,,
324,0.046972994,,,996793,0.913862407,,,,
1379,0.047314838,,,998586,0.913139105,,,,
1255,0.047377061,,,995841,0.912481368,,,,
4711,0.047541935,,,996141,0.911735177,,,,
89,0.04761159,,,997305,0.910493731,,,,
1531,0.048856404,,,998855,0.910338759,,,,
708,0.049318116,,,996557,0.910075009,,,,
4593,0.049456492,,,999836,0.907555997,,,,
3096,0.049950965,,,997691,0.905868232,,,,
2935,0.050089724,,,999424,0.903487265,,,,
4065,0.053751916,,,997759,0.90260601,,,,
1508,0.056144752,,,997493,0.901789308,,,,
2558,0.056515887,,,998617,0.90043819,,,,
2025,0.057826884,,,995880,0.899037063,,,,
4096,0.058180708,,,996383,0.896104991,,,,
3727,0.058583621,,,999767,0.895033836,,,,
3056,0.05863687,,,996128,0.89502573,,,,
2225,0.058688927,,,996430,0.894347429,,,,
1982,0.058985248,,,996215,0.893701255,,,,
2566,0.060192812,,,996143,0.893298984,,,,
4443,0.060270425,,,997424,0.893260539,,,,
2254,0.060839247,,,997351,0.893018067,,,,
4237,0.061409693,,,997570,0.892172396,,,,
2191,0.061430085,,,996959,0.891586721,,,,
4187,0.063108951,,,996132,0.890099764,,,,
1048,0.063330434,,,997130,0.889884651,,,,
4365,0.065120704,,,997232,0.888984501,,,,
4098,0.065397993,,,999025,0.888840497,,,,
3542,0.065771297,,,999823,0.888073564,,,,
1529,0.065953106,,,998818,0.885460198,,,,
4145,0.066413246,,,997742,0.883634925,,,,
2344,0.067794137,,,998891,0.882451534,,,,
1416,0.070904717,,,996467,0.881568849,,,,
2237,0.071848549,,,996579,0.880691707,,,,
2656,0.072588064,,,995269,0.880188465,,,,
4938,0.072777569,,,999926,0.879623175,,,,
25,0.073447317,,,999522,0.87839222,,,,
42,0.074314766,,,999119,0.876987219,,,,
573,0.074509501,,,995419,0.875968933,,,,
1946,0.076764569,,,998569,0.875429511,,,,
2576,0.07875558,,,995481,0.874199629,,,,
1053,0.078916416,,,999183,0.87276876,,,,
3866,0.081031539,,,998732,0.872199655,,,,
1036,0.081323326,,,996461,0.871634781,,,,
1716,0.081466824,,,998772,0.868347108,,,,
3582,0.083310105,,,997378,0.867696643,,,,
496,0.08363919,,,995587,0.865152895,,,,
4720,0.084779039,,,998268,0.862390101,,,,
493,0.085580386,,,995664,0.862318099,,,,
2117,0.085593849,,,996483,0.862104893,,,,
4504,0.085595235,,,999789,0.86202389,,,,
3366,0.086747669,,,997421,0.861316442,,,,
779,0.086774223,,,998048,0.861200273,,,,
1527,0.086878479,,,997099,0.860535085,,,,
1086,0.087140985,,,996512,0.857193768,,,,
1030,0.087537065,,,997044,0.856917918,,,,
3828,0.088026382,,,998186,0.856721818,,,,
4012,0.088045359,,,997143,0.856639743,,,,
2667,0.088401541,,,998464,0.85555011,,,,
4673,0.088652983,,,999708,0.853135347,,,,
4792,0.090429276,,,999960,0.853096068,,,,
1159,0.090978511,,,997106,0.853092074,,,,
4649,0.091403387,,,997215,0.852714181,,,,
894,0.091428645,,,996074,0.852691293,,,,
1001,0.092500165,,,998787,0.852279425,,,,
2430,0.09318997,,,997949,0.850985289,,,,
487,0.093289666,,,999287,0.849663436,,,,
3288,0.093520008,,,996242,0.848020554,,,,
2416,0.09431392,,,999092,0.847674131,,,,
2427,0.09476275,,,997522,0.847076535,,,,
1804,0.09550453,,,998651,0.845394194,,,,
1240,0.09595751,,,998216,0.842639983,,,,
4654,0.096072599,,,998477,0.842304051,,,,
4109,0.096214585,,,995112,0.839749992,,,,
477,0.096661821,,,996643,0.838335395,,,,
3590,0.096969388,,,999800,0.837660074,,,,
2692,0.097103879,,,998716,0.833943129,,,,
3028,0.097642332,,,996884,0.833160877,,,,
3381,0.098163716,,,996204,0.832340837,,,,
555,0.098516025,,,998562,0.832275033,,,,
2592,0.098623656,,,997316,0.831448853,,,,
3092,0.098898172,,,995311,0.83135885,,,,
4772,0.09897805,,,998443,0.830987632,,,,
2894,0.099350378,,,996133,0.830806375,,,,
58,0.099624693,,,998775,0.830389738,,,,
4119,0.099897861,,,997442,0.828634202,,,,
1714,0.100381136,,,999545,0.827881575,,,,
3075,0.100828677,,,997755,0.827355921,,,,
334,0.100941829,,,998978,0.825813591,,,,
1645,0.101196565,,,999819,0.825463176,,,,
3925,0.101669163,,,999206,0.824309647,,,,
3060,0.102822073,,,995685,0.824291825,,,,
3847,0.104833789,,,997939,0.823092341,,,,
65,0.105372474,,,999429,0.823002875,,,,
540,0.10553176,,,995777,0.821952522,,,,
2265,0.105964437,,,998188,0.81878823,,,,
1740,0.10611134,,,999460,0.816255689,,,,
4534,0.106222004,,,998447,0.815708756,,,,
2060,0.106934614,,,997113,0.814309061,,,,
3923,0.106980979,,,995398,0.814151227,,,,
2314,0.108913384,,,996876,0.806009233,,,,
1678,0.109584831,,,998413,0.805145979,,,,
4668,0.109640397,,,995889,0.804350853,,,,
235,0.109876953,,,995198,0.804137409,,,,
4123,0.110341623,,,998673,0.802029669,,,,
3185,0.110926211,,,998975,0.801553547,,,,
1842,0.111366294,,,999964,0.79987824,,,,
2637,0.1120665,,,997036,0.798135281,,,,
997,0.113758415,,,998397,0.797455847,,,,
2095,0.114049233,,,995247,0.796209157,,,,
3509,0.114480868,,,995123,0.795280516,,,,
732,0.114513315,,,999868,0.794757783,,,,
4528,0.115100242,,,997393,0.794424057,,,,
2349,0.115942925,,,996511,0.794308424,,,,
1069,0.115987264,,,999232,0.791168809,,,,
2937,0.117196351,,,997131,0.791153014,,,,
1644,0.118484318,,,998368,0.789145112,,,,
755,0.118532032,,,999363,0.788724184,,,,
4555,0.119273826,,,997210,0.78850311,,,,
2029,0.119326539,,,996618,0.787848353,,,,
1807,0.121030658,,,998549,0.787707746,,,,
3446,0.121993363,,,997888,0.786969244,,,,
1793,0.122801542,,,995908,0.786659181,,,,
4174,0.122921027,,,998911,0.785188258,,,,
4825,0.124246784,,,996531,0.78398037,,,,
22,0.124318682,,,999547,0.782702506,,,,
1633,0.126254573,,,998717,0.781627178,,,,
4572,0.126560822,,,996219,0.78061837,,,,
2124,0.127480954,,,999957,0.778342366,,,,
3670,0.127512217,,,996995,0.777197838,,,,
560,0.128074259,,,997438,0.77706331,,,,
2541,0.13261205,,,997017,0.77693373,,,,
2735,0.133053899,,,995295,0.775870562,,,,
1408,0.133175626,,,995133,0.775315642,,,,
1705,0.133783624,,,997717,0.775048971,,,,
4273,0.135045707,,,997894,0.774086535,,,,
2797,0.13530691,,,997257,0.773943603,,,,
611,0.135562792,,,999959,0.77347815,,,,
4105,0.13586849,,,998364,0.773288012,,,,
2998,0.136096939,,,999906,0.773206115,,,,
3008,0.136132985,,,998435,0.772210896,,,,
3140,0.137014583,,,998751,0.77058512,,,,
654,0.137270093,,,998875,0.770550966,,,,
3230,0.137296438,,,996447,0.769910812,,,,
1301,0.139342353,,,995594,0.766301215,,,,
4422,0.139803395,,,996778,0.763743401,,,,
2476,0.140387371,,,996559,0.762803197,,,,
3921,0.140532672,,,997719,0.761557996,,,,
677,0.140905872,,,999900,0.757134497,,,,
4369,0.141122997,,,996846,0.756940424,,,,
4975,0.141188323,,,999298,0.755492151,,,,
3705,0.143023506,,,998931,0.755367935,,,,
3609,0.143724993,,,997072,0.755070508,,,,
730,0.144332767,,,998060,0.754805863,,,,
1306,0.144438863,,,999453,0.753108978,,,,
1486,0.147595435,,,996263,0.753066003,,,,
3665,0.148058236,,,996637,0.752989292,,,,
3831,0.148538351,,,999730,0.751772106,,,,
2202,0.148880675,,,999788,0.751674414,,,,
1691,0.149009824,,,997954,0.751363993,,,,
1119,0.149244845,,,998077,0.750803888,,,,
2394,0.149819896,,,996636,0.750090837,,,,
3567,0.151709825,,,997986,0.74574858,,,,
4334,0.152197242,,,996025,0.745671272,,,,
4036,0.15289022,,,995999,0.745636225,,,,
2251,0.153534159,,,998661,0.745129764,,,,
63,0.153949454,,,998929,0.744954705,,,,
4731,0.155606434,,,995183,0.744922638,,,,
4779,0.155879423,,,997237,0.744915724,,,,
3744,0.156315163,,,998722,0.743009388,,,,
3876,0.156714559,,,995656,0.741784692,,,,
3300,0.158137232,,,995760,0.741706371,,,,
4767,0.158807054,,,998498,0.741658509,,,,
3289,0.15889141,,,998654,0.74114579,,,,
2322,0.158942416,,,998759,0.740648329,,,,
3321,0.159201443,,,995082,0.73916769,,,,
1181,0.160357848,,,997008,0.736127019,,,,
2535,0.163417265,,,995453,0.735064149,,,,
2634,0.16365321,,,999648,0.732746124,,,,
3688,0.163670227,,,996496,0.732085288,,,,
2313,0.164196283,,,997057,0.731784105,,,,
3647,0.164588943,,,998692,0.728972614,,,,
528,0.16479373,,,999894,0.728844941,,,,
2758,0.165286064,,,998589,0.727304757,,,,
1856,0.165813103,,,997892,0.727187097,,,,
1600,0.166544899,,,996894,0.725421786,,,,
1110,0.166572243,,,996717,0.724995017,,,,
2007,0.167667642,,,997152,0.723738432,,,,
27,0.168233559,,,996851,0.721862495,,,,
1180,0.168350339,,,999643,0.721364558,,,,
3263,0.168391079,,,998246,0.720401347,,,,
937,0.168513075,,,996111,0.720004499,,,,
152,0.169109836,,,996539,0.719371259,,,,
4327,0.170043722,,,996912,0.719285429,,,,
4594,0.170050144,,,998170,0.718813002,,,,
2226,0.171287,,,997595,0.716576517,,,,
2451,0.171825498,,,995563,0.714764416,,,,
4512,0.172473118,,,996292,0.714399874,,,,
2690,0.172791302,,,995304,0.712554157,,,,
4132,0.172939017,,,995613,0.712104619,,,,
3232,0.173598558,,,997174,0.710856736,,,,
1250,0.17383033,,,997373,0.710165441,,,,
3203,0.1762328,,,998143,0.708371282,,,,
3421,0.176336095,,,999421,0.708242536,,,,
961,0.176395506,,,998448,0.706303954,,,,
835,0.176455453,,,998882,0.70616883,,,,
3598,0.177089393,,,998018,0.705712855,,,,
2275,0.177842811,,,998124,0.705462933,,,,
3575,0.178373754,,,997254,0.704955816,,,,
4245,0.178542793,,,998689,0.704323888,,,,
3780,0.178894162,,,995008,0.704128385,,,,
3624,0.178985864,,,997925,0.703884304,,,,
3635,0.179659843,,,998199,0.703537405,,,,
1615,0.181677982,,,995592,0.700532138,,,,
1136,0.181962356,,,997959,0.700237095,,,,
4900,0.182808638,,,999329,0.699526787,,,,
4292,0.183318451,,,997966,0.698933542,,,,
173,0.184997112,,,996885,0.698137939,,,,
480,0.185058355,,,997890,0.697712779,,,,
557,0.187589556,,,998210,0.696429372,,,,
934,0.187603116,,,995811,0.696071625,,,,
1307,0.188129738,,,996721,0.695965111,,,,
1880,0.189189881,,,997839,0.695648372,,,,
3276,0.191554576,,,997740,0.693444192,,,,
1303,0.192772835,,,998444,0.692603052,,,,
534,0.194452927,,,996757,0.692027569,,,,
4034,0.194500461,,,997995,0.691731453,,,,
4995,0.19640173,,,999146,0.691656291,,,,
4219,0.197488859,,,996593,0.691354036,,,,
2079,0.198114425,,,995824,0.690628231,,,,
275,0.198202953,,,996771,0.689988852,,,,
2602,0.199355736,,,997425,0.689647734,,,,
1566,0.200241417,,,997339,0.689603746,,,,
1927,0.200463697,,,998743,0.68931216,,,,
1398,0.20113574,,,996056,0.688068211,,,,
3623,0.201387063,,,999199,0.687980652,,,,
4547,0.202232674,,,997787,0.687469602,,,,
4669,0.202320471,,,997626,0.687372565,,,,
4068,0.202342749,,,998155,0.687282979,,,,
3378,0.202781841,,,995001,0.684452653,,,,
1900,0.202875242,,,998490,0.683766842,,,,
3560,0.203561217,,,998336,0.683761656,,,,
2383,0.205472529,,,998098,0.682449639,,,,
3407,0.205552503,,,997032,0.682378948,,,,
4575,0.206175297,,,999006,0.681187868,,,,
2885,0.206515074,,,999029,0.681070805,,,,
1126,0.206752717,,,998394,0.680419981,,,,
1937,0.207039952,,,998240,0.68015933,,,,
1292,0.207058504,,,997927,0.680069387,,,,
2154,0.208464324,,,999033,0.679435134,,,,
4849,0.209534541,,,995023,0.677942932,,,,
1152,0.209703818,,,998864,0.675885141,,,,
2150,0.209713697,,,997073,0.675460815,,,,
3578,0.210606292,,,997881,0.674979806,,,,
2506,0.210741535,,,999963,0.673722863,,,,
4354,0.212827712,,,995864,0.671848178,,,,
1369,0.213069141,,,996858,0.66910255,,,,
850,0.213116348,,,997288,0.668805957,,,,
1780,0.213434145,,,999609,0.66775924,,,,
4419,0.214489356,,,998273,0.666546822,,,,
734,0.21466215,,,998564,0.666496158,,,,
1912,0.214758828,,,998112,0.665067255,,,,
2890,0.214938626,,,998598,0.664266288,,,,
1971,0.215846255,,,998322,0.661921382,,,,
78,0.216434211,,,998261,0.66136378,,,,
3696,0.216823339,,,995524,0.661155224,,,,
1242,0.217454731,,,997427,0.660814703,,,,
1044,0.21793519,,,995348,0.660733819,,,,
423,0.218299583,,,999111,0.65890038,,,,
628,0.218869537,,,997360,0.658426702,,,,
1623,0.219594866,,,998385,0.658377349,,,,
1148,0.21967198,,,995542,0.65833962,,,,
882,0.22116746,,,999091,0.658136308,,,,
1794,0.221348047,,,997857,0.657416046,,,,
826,0.222354591,,,996546,0.656953752,,,,
2277,0.222470805,,,999686,0.656862557,,,,
1542,0.222515807,,,999338,0.655551553,,,,
2371,0.222867087,,,999252,0.654692769,,,,
282,0.223067433,,,998454,0.653629303,,,,
1696,0.223749861,,,995914,0.652224004,,,,
2284,0.223986164,,,995159,0.64893502,,,,
4647,0.224516392,,,998495,0.648240626,,,,
630,0.225261524,,,998590,0.647944391,,,,
599,0.225472584,,,998496,0.647815406,,,,
1708,0.227809265,,,996201,0.64764744,,,,
632,0.228545457,,,995039,0.6453076,,,,
4907,0.228620395,,,995182,0.644128025,,,,
1287,0.228739336,,,995227,0.642499864,,,,
4497,0.228874192,,,999151,0.641979337,,,,
1510,0.229055598,,,996811,0.640081227,,,,
3852,0.229445398,,,998288,0.639218986,,,,
250,0.230224773,,,998005,0.633681834,,,,
211,0.230488583,,,997515,0.63356334,,,,
471,0.231806755,,,997743,0.633441865,,,,
2790,0.233181179,,,999353,0.633172333,,,,
2163,0.235335305,,,999734,0.632761598,,,,
1344,0.236599535,,,997193,0.6308164,,,,
4809,0.23732394,,,997016,0.630563974,,,,
4399,0.237333134,,,995775,0.629572392,,,,
5,0.238166094,,,996784,0.629030943,,,,
1005,0.238451585,,,998398,0.62781775,,,,
1741,0.238965884,,,998044,0.626560092,,,,
4824,0.239211053,,,998298,0.625954807,,,,
574,0.239785597,,,999624,0.625825882,,,,
4104,0.239862159,,,999717,0.625256062,,,,
3492,0.240200773,,,995863,0.624899805,,,,
4540,0.240216509,,,997779,0.619743586,,,,
2436,0.24064821,,,997022,0.618683279,,,,
4863,0.24086462,,,996347,0.618519723,,,,
694,0.241131932,,,996022,0.618335724,,,,
1831,0.241500929,,,998483,0.617731988,,,,
3162,0.242659435,,,997840,0.61672163,,,,
4810,0.243476465,,,995406,0.616503,,,,
4791,0.243707612,,,998867,0.612453759,,,,
4681,0.243737131,,,997893,0.611941397,,,,
705,0.243831664,,,999711,0.611912787,,,,
2903,0.244128779,,,996673,0.611597896,,,,
4247,0.244421124,,,998102,0.610587776,,,,
1868,0.244946554,,,999834,0.609669387,,,,
4381,0.245177016,,,999382,0.609019756,,,,
880,0.245594546,,,996306,0.608504236,,,,
4613,0.245830387,,,997533,0.607444584,,,,
3797,0.245933875,,,999492,0.607246399,,,,
1101,0.246172696,,,997310,0.606842279,,,,
874,0.246861488,,,995190,0.606161594,,,,
2577,0.247219101,,,997298,0.604285419,,,,
4394,0.247499079,,,995731,0.604054511,,,,
2858,0.247590512,,,999702,0.603979409,,,,
442,0.247805357,,,999003,0.602174461,,,,
3045,0.248353183,,,997129,0.602041185,,,,
2518,0.249022752,,,995510,0.601492047,,,,
2259,0.249417335,,,996121,0.600725353,,,,
1283,0.250519216,,,995706,0.600316584,,,,
2393,0.250839382,,,998370,0.599843979,,,,
2689,0.250884384,,,996221,0.59848839,,,,
3298,0.252480924,,,996649,0.598238945,,,,
3466,0.253190815,,,995345,0.597906768,,,,
322,0.25372541,,,996646,0.597102821,,,,
2040,0.254237115,,,999580,0.595777333,,,,
2996,0.255107343,,,997013,0.595574617,,,,
3071,0.255225271,,,996188,0.595539033,,,,
750,0.255583197,,,998540,0.594703078,,,,
1070,0.255633324,,,995071,0.593238592,,,,
1711,0.255684048,,,998119,0.592232645,,,,
3630,0.255748838,,,996580,0.591073275,,,,
746,0.256728739,,,999846,0.590869546,,,,
2847,0.256855577,,,995034,0.589235961,,,,
3448,0.257020473,,,999696,0.588451445,,,,
2971,0.257110834,,,995672,0.587624609,,,,
2678,0.257973075,,,998104,0.587480485,,,,
585,0.2580522,,,998793,0.586312354,,,,
4804,0.25921163,,,999610,0.585966885,,,,
1777,0.259502679,,,996357,0.585803449,,,,
47,0.259726137,,,997912,0.585151911,,,,
4463,0.260278523,,,995578,0.584868431,,,,
4799,0.260439426,,,998575,0.584849596,,,,
3964,0.260517448,,,997128,0.584774256,,,,
106,0.263353795,,,999179,0.584713399,,,,
2938,0.264111161,,,997377,0.58424437,,,,
2128,0.264156014,,,996309,0.584063828,,,,
4552,0.26460284,,,997815,0.583574593,,,,
2942,0.26477319,,,997782,0.582938612,,,,
3420,0.265166789,,,997034,0.582580328,,,,
4601,0.265937924,,,997252,0.582522154,,,,
1595,0.267435253,,,997980,0.58188343,,,,
1428,0.267482787,,,995325,0.581685185,,,,
431,0.267900944,,,996152,0.580620229,,,,
3610,0.26853171,,,996315,0.579937041,,,,
996,0.268772811,,,997657,0.57913512,,,,
2274,0.268886566,,,998813,0.578615367,,,,
4899,0.269030869,,,999292,0.576946318,,,,
4167,0.269262731,,,998340,0.57639277,,,,
1730,0.269790262,,,995567,0.573143244,,,,
4042,0.269809157,,,998599,0.570627511,,,,
1203,0.271217436,,,999042,0.570353985,,,,
3150,0.272458881,,,998846,0.570204556,,,,
447,0.272649407,,,995081,0.569876492,,,,
4110,0.272742391,,,996635,0.569862008,,,,
985,0.273400426,,,997775,0.569532037,,,,
1823,0.273519933,,,995728,0.566450417,,,,
4372,0.273863882,,,997797,0.56548208,,,,
4712,0.274906695,,,999539,0.565317631,,,,
3050,0.275354654,,,997976,0.564684331,,,,
587,0.275931984,,,998543,0.564447165,,,,
4541,0.276217431,,,995309,0.56426686,,,,
583,0.276858509,,,996044,0.562954247,,,,
4660,0.277319759,,,997142,0.562401235,,,,
1961,0.277338386,,,997804,0.561835229,,,,
3798,0.278084129,,,999012,0.559990346,,,,
703,0.278797895,,,996683,0.559603989,,,,
659,0.278870016,,,996933,0.559373796,,,,
3666,0.279165775,,,999454,0.559333622,,,,
2440,0.279582918,,,995669,0.558602273,,,,
2970,0.279701471,,,997323,0.558455408,,,,
1368,0.279766828,,,997009,0.557765305,,,,
3605,0.279924482,,,996002,0.557711005,,,,
1526,0.279990524,,,998196,0.557427287,,,,
3600,0.280246526,,,998193,0.557190299,,,,
1573,0.2802867,,,999828,0.553490818,,,,
3959,0.282159179,,,996679,0.553337812,,,,
1393,0.282343805,,,995261,0.553158879,,,,
4433,0.282391012,,,999272,0.551859736,,,,
3010,0.283271819,,,999622,0.551394343,,,,
1100,0.284090191,,,999720,0.551373005,,,,
1821,0.284315825,,,995548,0.550440788,,,,
4355,0.285405159,,,998997,0.550312579,,,,
3322,0.286263466,,,999590,0.550115705,,,,
400,0.286325932,,,997536,0.550068498,,,,
2646,0.286327451,,,999515,0.54923898,,,,
4126,0.286475897,,,996195,0.548926055,,,,
2210,0.286690325,,,998900,0.548371971,,,,
545,0.287285626,,,999045,0.548279703,,,,
4544,0.287315577,,,997125,0.547437787,,,,
3675,0.28749603,,,996438,0.547411859,,,,
3917,0.288657457,,,999046,0.547116697,,,,
4985,0.288933963,,,998735,0.546523392,,,,
3981,0.290099353,,,996223,0.546407878,,,,
1509,0.290371627,,,997978,0.545607746,,,,
3184,0.291066766,,,995988,0.545384407,,,,
2725,0.29168725,,,995012,0.544565439,,,,
4829,0.292246282,,,996735,0.544204533,,,,
4151,0.292448163,,,998994,0.544118345,,,,
571,0.292861253,,,997235,0.543637395,,,,
294,0.293023974,,,996339,0.543270707,,,,
3580,0.293554336,,,999214,0.543073893,,,,
754,0.293623656,,,996205,0.542217553,,,,
1435,0.294522136,,,995290,0.541446924,,,,
3314,0.296166509,,,999115,0.540663779,,,,
1585,0.296456397,,,997019,0.540654719,,,,
4200,0.296555609,,,996585,0.540105402,,,,
3209,0.296877563,,,995492,0.540077746,,,,
1607,0.297008991,,,997322,0.539784551,,,,
1824,0.29702282,,,997376,0.539240479,,,,
660,0.297999352,,,996954,0.53905791,,,,
388,0.2982243,,,996320,0.538733959,,,,
363,0.299679548,,,999337,0.538481474,,,,
2679,0.299685925,,,998761,0.537535846,,,,
900,0.300227642,,,996488,0.535437405,,,,
877,0.300787568,,,995590,0.534527481,,,,
2776,0.300858974,,,997994,0.534413576,,,,
3637,0.301048845,,,998467,0.533248901,,,,
4696,0.301213384,,,998097,0.53315562,,,,
2962,0.301408261,,,997251,0.533036709,,,,
3251,0.301951885,,,995649,0.532745659,,,,
17,0.302291363,,,999853,0.532261014,,,,
4566,0.304936498,,,997035,0.528527737,,,,
2820,0.305506915,,,997589,0.527761281,,,,
2142,0.305544376,,,997683,0.527759016,,,,
992,0.305813104,,,998622,0.526812375,,,,
1286,0.306089282,,,997957,0.526669264,,,,
4023,0.30659318,,,998021,0.526529789,,,,
4776,0.306796312,,,996945,0.52574569,,,,
2777,0.30714196,,,996927,0.524139404,,,,
4890,0.307295829,,,995654,0.523498058,,,,
1692,0.307692289,,,998489,0.523364544,,,,
1237,0.30789578,,,999234,0.523344636,,,,
483,0.30796212,,,998209,0.523106217,,,,
4940,0.308029175,,,996625,0.521908522,,,,
2273,0.308036119,,,999484,0.521728396,,,,
4795,0.308369011,,,998842,0.521092296,,,,
2594,0.308548689,,,998421,0.521090627,,,,
1482,0.309904367,,,997063,0.520519733,,,,
2374,0.31052959,,,999840,0.517852426,,,,
114,0.310673326,,,997105,0.517035663,,,,
4818,0.311485171,,,995439,0.516870558,,,,
1183,0.311589032,,,999577,0.515448153,,,,
1679,0.311709881,,,996042,0.514830589,,,,
2400,0.312053382,,,999450,0.513697743,,,,
3016,0.31241557,,,998174,0.511901081,,,,
3393,0.314264268,,,999833,0.511806786,,,,
426,0.315006018,,,995004,0.511633515,,,,
1177,0.315195888,,,995572,0.511096656,,,,
4562,0.317376494,,,998773,0.510873556,,,,
4499,0.317391038,,,996472,0.509631395,,,,
697,0.31902656,,,998638,0.509562314,,,,
2955,0.319723099,,,999475,0.509165168,,,,
3413,0.320111364,,,996973,0.509059668,,,,
2325,0.320248842,,,999804,0.508918941,,,,
1439,0.32191202,,,999099,0.508445144,,,,
4267,0.32192269,,,999932,0.508289814,,,,
3904,0.322211415,,,998109,0.508203566,,,,
3633,0.32329458,,,997604,0.507947922,,,,
2422,0.323430836,,,999476,0.507458448,,,,
1022,0.32356742,,,997501,0.507309496,,,,
3856,0.323935151,,,995735,0.506269932,,,,
3650,0.324000984,,,996900,0.504169703,,,,
1112,0.324020773,,,997682,0.503732443,,,,
34,0.324176162,,,998145,0.503386438,,,,
2582,0.324183941,,,997464,0.502459168,,,,
2537,0.324203998,,,999136,0.502176344,,,,
3325,0.324590117,,,995801,0.501873195,,,,
4666,0.324803621,,,995648,0.501079857,,,,
3441,0.325317651,,,996590,0.501018524,,,,
2102,0.327224016,,,997971,0.500966072,,,,
109,0.328346938,,,998653,l,,,,
3532,0.328765333,,,996182,0.499417871,,,,
3687,0.329458565,,,995855,0.499232531,,,,
3986,0.329835176,,,996368,0.499011934,,,,
4687,0.329896271,,,995330,0.498817801,,,,
1496,0.329905182,,,999200,0.49733302,,,,
1468,0.329957545,,,999360,0.497256994,,,,
3035,0.330366254,,,997919,0.496316999,,,,
1013,0.33041507,,,996212,0.495349497,,,,
2932,0.33105889,,,998527,0.495216727,,,,
284,0.331209362,,,997786,0.494155765,,,,
2901,0.331524134,,,997838,0.493024856,,,,
4405,0.332006186,,,998552,0.492293924,,,,
1407,0.332198709,,,998403,0.49185124,,,,
3018,0.332532793,,,996801,0.49114871,,,,
1617,0.332835883,,,997852,0.490432113,,,,
2914,0.333145052,,,996471,0.489995688,,,,
1703,0.333386302,,,995226,0.489262491,,,,
3667,0.333645612,,,998264,0.488102168,,,,
4875,0.333816767,,,996381,0.487947434,,,,
1549,0.333928078,,,998876,0.487941116,,,,
3454,0.334052503,,,998596,0.487748921,,,,
3820,0.334206671,,,995770,0.487578839,,,,
4714,0.335554749,,,996257,0.48603484,,,,
2299,0.336064607,,,996831,0.485207796,,,,
4683,0.336352348,,,996254,0.484912366,,,,
3135,0.337032408,,,999677,0.484397113,,,,
1011,0.337073445,,,999875,0.483261198,,,,
1315,0.337606728,,,999472,0.482255161,,,,
1883,0.337787956,,,997625,0.481903166,,,,
1231,0.338011235,,,995602,0.481387228,,,,
3267,0.338027775,,,998103,0.481016129,,,,
2526,0.338333458,,,995091,0.480756044,,,,
2688,0.338470876,,,998779,0.480084747,,,,
3383,0.339348555,,,996294,0.47967571,,,,
2701,0.339368284,,,997673,0.479569972,,,,
2811,0.339514047,,,996684,0.478649855,,,,
4389,0.339538604,,,998959,0.478293955,,,,
923,0.341514081,,,995334,0.47651726,,,,
1881,0.341718882,,,997933,0.475076944,,,,
3052,0.341729939,,,995400,0.474161506,,,,
4387,0.341839463,,,999887,0.473460317,,,,
773,0.341995388,,,998232,0.472604543,,,,
4884,0.342388451,,,997953,0.472126335,,,,
2855,0.344647616,,,998962,0.471317649,,,,
4867,0.345975697,,,997526,0.471093476,,,,
3255,0.347119778,,,995733,0.471083611,,,,
4628,0.347159296,,,996065,0.470229775,,,,
3949,0.348497868,,,998762,0.470207125,,,,
460,0.349306345,,,996857,0.469270051,,,,
